zip,fips,county,STATE
76384,48487,Wilbarger County,TX
79247,48487,Wilbarger County,TX
78569,48489,Willacy County,TX
78598,48489,Willacy County,TX
78561,48489,Willacy County,TX
78594,48489,Willacy County,TX
78590,48489,Willacy County,TX
78580,48489,Willacy County,TX
76511,48491,Williamson County,TX
78665,48491,Williamson County,TX
78628,48491,Williamson County,TX
78613,48491,Williamson County,TX
78627,48491,Williamson County,TX
78615,48491,Williamson County,TX
78651,48491,Williamson County,TX
78633,48491,Williamson County,TX
78750,48491,Williamson County,TX
76577,48491,Williamson County,TX
76578,48491,Williamson County,TX
78664,48491,Williamson County,TX
78681,48491,Williamson County,TX
78728,48491,Williamson County,TX
78642,48491,Williamson County,TX
78626,48491,Williamson County,TX
78630,48491,Williamson County,TX
78729,48491,Williamson County,TX
76573,48491,Williamson County,TX
78674,48491,Williamson County,TX
78605,48491,Williamson County,TX
76574,48491,Williamson County,TX
78680,48491,Williamson County,TX
78727,48491,Williamson County,TX
76537,48491,Williamson County,TX
78717,48491,Williamson County,TX
78683,48491,Williamson County,TX
78646,48491,Williamson County,TX
78682,48491,Williamson County,TX
76527,48491,Williamson County,TX
78634,48491,Williamson County,TX
78621,48491,Williamson County,TX
78759,48491,Williamson County,TX
78660,48491,Williamson County,TX
76530,48491,Williamson County,TX
78641,48491,Williamson County,TX
78673,48491,Williamson County,TX
78064,48493,Wilson County,TX
78121,48493,Wilson County,TX
78113,48493,Wilson County,TX
78152,48493,Wilson County,TX
78112,48493,Wilson County,TX
78143,48493,Wilson County,TX
78161,48493,Wilson County,TX
78160,48493,Wilson County,TX
78147,48493,Wilson County,TX
78114,48493,Wilson County,TX
78101,48493,Wilson County,TX
78140,48493,Wilson County,TX
78223,48493,Wilson County,TX
79745,48495,Winkler County,TX
79789,48495,Winkler County,TX
76020,48497,Wise County,TX
76052,48497,Wise County,TX
76023,48497,Wise County,TX
76082,48497,Wise County,TX
76071,48497,Wise County,TX
76487,48497,Wise County,TX
76458,48497,Wise County,TX
76073,48497,Wise County,TX
76246,48497,Wise County,TX
76247,48497,Wise County,TX
76078,48497,Wise County,TX
76426,48497,Wise County,TX
76234,48497,Wise County,TX
76267,48497,Wise County,TX
76259,48497,Wise County,TX
76225,48497,Wise County,TX
76431,48497,Wise County,TX
76270,48497,Wise County,TX
76249,48497,Wise County,TX
75494,48499,Wood County,TX
75431,48499,Wood County,TX
75773,48499,Wood County,TX
75471,48499,Wood County,TX
75497,48499,Wood County,TX
75440,48499,Wood County,TX
75755,48499,Wood County,TX
75451,48499,Wood County,TX
75444,48499,Wood County,TX
75410,48499,Wood County,TX
75783,48499,Wood County,TX
75765,48499,Wood County,TX
75480,48499,Wood County,TX
79323,48501,Yoakum County,TX
79355,48501,Yoakum County,TX
76424,48503,Young County,TX
76372,48503,Young County,TX
76481,48503,Young County,TX
76450,48503,Young County,TX
76374,48503,Young County,TX
76460,48503,Young County,TX
76491,48503,Young County,TX
78067,48505,Zapata County,TX
78076,48505,Zapata County,TX
78361,48505,Zapata County,TX
78584,48505,Zapata County,TX
78564,48505,Zapata County,TX
78872,48507,Zavala County,TX
78829,48507,Zavala County,TX
78839,48507,Zavala County,TX
84751,49001,Beaver County,UT
84752,49001,Beaver County,UT
84713,49001,Beaver County,UT
84731,49001,Beaver County,UT
84743,49001,Beaver County,UT
84312,49003,Box Elder County,UT
84329,49003,Box Elder County,UT
84330,49003,Box Elder County,UT
84331,49003,Box Elder County,UT
84307,49003,Box Elder County,UT
84324,49003,Box Elder County,UT
84337,49003,Box Elder County,UT
84306,49003,Box Elder County,UT
84309,49003,Box Elder County,UT
84336,49003,Box Elder County,UT
84334,49003,Box Elder County,UT
84313,49003,Box Elder County,UT
84340,49003,Box Elder County,UT
84301,49003,Box Elder County,UT
84302,49003,Box Elder County,UT
84311,49003,Box Elder County,UT
84314,49003,Box Elder County,UT
84316,49003,Box Elder County,UT
84320,49005,Cache County,UT
84325,49005,Cache County,UT
84328,49005,Cache County,UT
84327,49005,Cache County,UT
84321,49005,Cache County,UT
84322,49005,Cache County,UT
84339,49005,Cache County,UT
84308,49005,Cache County,UT
84335,49005,Cache County,UT
84332,49005,Cache County,UT
84319,49005,Cache County,UT
84333,49005,Cache County,UT
84312,49005,Cache County,UT
84341,49005,Cache County,UT
84318,49005,Cache County,UT
84338,49005,Cache County,UT
84305,49005,Cache County,UT
84323,49005,Cache County,UT
84326,49005,Cache County,UT
84304,49005,Cache County,UT
84529,49007,Carbon County,UT
84539,49007,Carbon County,UT
84520,49007,Carbon County,UT
84526,49007,Carbon County,UT
84501,49007,Carbon County,UT
84542,49007,Carbon County,UT
84023,49009,Daggett County,UT
84046,49009,Daggett County,UT
84075,49011,Davis County,UT
84010,49011,Davis County,UT
84054,49011,Davis County,UT
84037,49011,Davis County,UT
84089,49011,Davis County,UT
84056,49011,Davis County,UT
84315,49011,Davis County,UT
84087,49011,Davis County,UT
84015,49011,Davis County,UT
84011,49011,Davis County,UT
84041,49011,Davis County,UT
84014,49011,Davis County,UT
84040,49011,Davis County,UT
84405,49011,Davis County,UT
84025,49011,Davis County,UT
84016,49011,Davis County,UT
84002,49013,Duchesne County,UT
84021,49013,Duchesne County,UT
84007,49013,Duchesne County,UT
84051,49013,Duchesne County,UT
84066,49013,Duchesne County,UT
84072,49013,Duchesne County,UT
84073,49013,Duchesne County,UT
84053,49013,Duchesne County,UT
84027,49013,Duchesne County,UT
84031,49013,Duchesne County,UT
84052,49013,Duchesne County,UT
84001,49013,Duchesne County,UT
84521,49015,Emery County,UT
84537,49015,Emery County,UT
84513,49015,Emery County,UT
84518,49015,Emery County,UT
84525,49015,Emery County,UT
84528,49015,Emery County,UT
84522,49015,Emery County,UT
84516,49015,Emery County,UT
84501,49015,Emery County,UT
84523,49015,Emery County,UT
84716,49017,Garfield County,UT
84712,49017,Garfield County,UT
84764,49017,Garfield County,UT
84718,49017,Garfield County,UT
84736,49017,Garfield County,UT
84759,49017,Garfield County,UT
84726,49017,Garfield County,UT
84776,49017,Garfield County,UT
84532,49019,Grand County,UT
84525,49019,Grand County,UT
84540,49019,Grand County,UT
84515,49019,Grand County,UT
84757,49021,Iron County,UT
84720,49021,Iron County,UT
84742,49021,Iron County,UT
84760,49021,Iron County,UT
84721,49021,Iron County,UT
84761,49021,Iron County,UT
84756,49021,Iron County,UT
84781,49021,Iron County,UT
84753,49021,Iron County,UT
84722,49021,Iron County,UT
84719,49021,Iron County,UT
84714,49021,Iron County,UT
84737,49021,Iron County,UT
84772,49021,Iron County,UT
84639,49023,Juab County,UT
84648,49023,Juab County,UT
84628,49023,Juab County,UT
84645,49023,Juab County,UT
84726,49025,Kane County,UT
84758,49025,Kane County,UT
84762,49025,Kane County,UT
84710,49025,Kane County,UT
84741,49025,Kane County,UT
84735,49025,Kane County,UT
84755,49025,Kane County,UT
84729,49025,Kane County,UT
84636,49027,Millard County,UT
84637,49027,Millard County,UT
84656,49027,Millard County,UT
84631,49027,Millard County,UT
84649,49027,Millard County,UT
84638,49027,Millard County,UT
84728,49027,Millard County,UT
84635,49027,Millard County,UT
84624,49027,Millard County,UT
84644,49027,Millard County,UT
84640,49027,Millard County,UT
84050,49029,Morgan County,UT
84017,49029,Morgan County,UT
84018,49029,Morgan County,UT
84743,49031,Piute County,UT
84732,49031,Piute County,UT
84723,49031,Piute County,UT
84750,49031,Piute County,UT
84740,49031,Piute County,UT
84712,49031,Piute County,UT
84064,49033,Rich County,UT
84028,49033,Rich County,UT
84038,49033,Rich County,UT
84086,49033,Rich County,UT
84108,49035,Salt Lake County,UT
84095,49035,Salt Lake County,UT
84092,49035,Salt Lake County,UT
84070,49035,Salt Lake County,UT
84170,49035,Salt Lake County,UT
84122,49035,Salt Lake County,UT
84134,49035,Salt Lake County,UT
84096,49035,Salt Lake County,UT
84116,49035,Salt Lake County,UT
84129,49035,Salt Lake County,UT
84009,49035,Salt Lake County,UT
84006,49035,Salt Lake County,UT
84133,49035,Salt Lake County,UT
84171,49035,Salt Lake County,UT
84125,49035,Salt Lake County,UT
84094,49035,Salt Lake County,UT
84107,49035,Salt Lake County,UT
84112,49035,Salt Lake County,UT
84121,49035,Salt Lake County,UT
84123,49035,Salt Lake County,UT
84158,49035,Salt Lake County,UT
84090,49035,Salt Lake County,UT
84138,49035,Salt Lake County,UT
84104,49035,Salt Lake County,UT
84081,49035,Salt Lake County,UT
84101,49035,Salt Lake County,UT
84118,49035,Salt Lake County,UT
84044,49035,Salt Lake County,UT
84113,49035,Salt Lake County,UT
84127,49035,Salt Lake County,UT
84199,49035,Salt Lake County,UT
84139,49035,Salt Lake County,UT
84132,49035,Salt Lake County,UT
84103,49035,Salt Lake County,UT
84106,49035,Salt Lake County,UT
84111,49035,Salt Lake County,UT
84117,49035,Salt Lake County,UT
84020,49035,Salt Lake County,UT
84065,49035,Salt Lake County,UT
84102,49035,Salt Lake County,UT
84109,49035,Salt Lake County,UT
84047,49035,Salt Lake County,UT
84110,49035,Salt Lake County,UT
84126,49035,Salt Lake County,UT
84152,49035,Salt Lake County,UT
84157,49035,Salt Lake County,UT
84114,49035,Salt Lake County,UT
84141,49035,Salt Lake County,UT
84143,49035,Salt Lake County,UT
84190,49035,Salt Lake County,UT
84088,49035,Salt Lake County,UT
84084,49035,Salt Lake County,UT
84105,49035,Salt Lake County,UT
84119,49035,Salt Lake County,UT
84120,49035,Salt Lake County,UT
84124,49035,Salt Lake County,UT
84165,49035,Salt Lake County,UT
84150,49035,Salt Lake County,UT
84184,49035,Salt Lake County,UT
84151,49035,Salt Lake County,UT
84148,49035,Salt Lake County,UT
84115,49035,Salt Lake County,UT
84093,49035,Salt Lake County,UT
84128,49035,Salt Lake County,UT
84091,49035,Salt Lake County,UT
84180,49035,Salt Lake County,UT
84050,49035,Salt Lake County,UT
84532,49037,San Juan County,UT
84530,49037,San Juan County,UT
84510,49037,San Juan County,UT
84536,49037,San Juan County,UT
84533,49037,San Juan County,UT
84534,49037,San Juan County,UT
84531,49037,San Juan County,UT
84511,49037,San Juan County,UT
84512,49037,San Juan County,UT
84535,49037,San Juan County,UT
84647,49039,Sanpete County,UT
84630,49039,Sanpete County,UT
84646,49039,Sanpete County,UT
84623,49039,Sanpete County,UT
84643,49039,Sanpete County,UT
84629,49039,Sanpete County,UT
84634,49039,Sanpete County,UT
84662,49039,Sanpete County,UT
84667,49039,Sanpete County,UT
84632,49039,Sanpete County,UT
84621,49039,Sanpete County,UT
84642,49039,Sanpete County,UT
84627,49039,Sanpete County,UT
84622,49039,Sanpete County,UT
84665,49039,Sanpete County,UT
84711,49041,Sevier County,UT
84739,49041,Sevier County,UT
84654,49041,Sevier County,UT
84730,49041,Sevier County,UT
84754,49041,Sevier County,UT
84744,49041,Sevier County,UT
84724,49041,Sevier County,UT
84701,49041,Sevier County,UT
84657,49041,Sevier County,UT
84620,49041,Sevier County,UT
84766,49041,Sevier County,UT
84652,49041,Sevier County,UT
84061,49043,Summit County,UT
84017,49043,Summit County,UT
84098,49043,Summit County,UT
84068,49043,Summit County,UT
84055,49043,Summit County,UT
84033,49043,Summit County,UT
84060,49043,Summit County,UT
84036,49043,Summit County,UT
84024,49043,Summit County,UT
84029,49045,Tooele County,UT
84069,49045,Tooele County,UT
84071,49045,Tooele County,UT
84083,49045,Tooele County,UT
84022,49045,Tooele County,UT
84034,49045,Tooele County,UT
84074,49045,Tooele County,UT
84080,49045,Tooele County,UT
84079,49047,Uintah County,UT
84063,49047,Uintah County,UT
84076,49047,Uintah County,UT
84039,49047,Uintah County,UT
84085,49047,Uintah County,UT
84035,49047,Uintah County,UT
84008,49047,Uintah County,UT
84026,49047,Uintah County,UT
84078,49047,Uintah County,UT
84066,49047,Uintah County,UT
84013,49049,Utah County,UT
84043,49049,Utah County,UT
84058,49049,Utah County,UT
84601,49049,Utah County,UT
84651,49049,Utah County,UT
84664,49049,Utah County,UT
84004,49049,Utah County,UT
84005,49049,Utah County,UT
84045,49049,Utah County,UT
84633,49049,Utah County,UT
84655,49049,Utah County,UT
84097,49049,Utah County,UT
84604,49049,Utah County,UT
84605,49049,Utah County,UT
84059,49049,Utah County,UT
84660,49049,Utah County,UT
84663,49049,Utah County,UT
84602,49049,Utah County,UT
84057,49049,Utah County,UT
84062,49049,Utah County,UT
84003,49049,Utah County,UT
84653,49049,Utah County,UT
84032,49049,Utah County,UT
84606,49049,Utah County,UT
84042,49049,Utah County,UT
84020,49049,Utah County,UT
84603,49049,Utah County,UT
84626,49049,Utah County,UT
84049,49051,Wasatch County,UT
84032,49051,Wasatch County,UT
84060,49051,Wasatch County,UT
84604,49051,Wasatch County,UT
84036,49051,Wasatch County,UT
84082,49051,Wasatch County,UT
84738,49053,Washington County,UT
84774,49053,Washington County,UT
84782,49053,Washington County,UT
84763,49053,Washington County,UT
84770,49053,Washington County,UT
84720,49053,Washington County,UT
84783,49053,Washington County,UT
84745,49053,Washington County,UT
84722,49053,Washington County,UT
84784,49053,Washington County,UT
84781,49053,Washington County,UT
84780,49053,Washington County,UT
84767,49053,Washington County,UT
84779,49053,Washington County,UT
84771,49053,Washington County,UT
84746,49053,Washington County,UT
84765,49053,Washington County,UT
84791,49053,Washington County,UT
84733,49053,Washington County,UT
84790,49053,Washington County,UT
84737,49053,Washington County,UT
84757,49053,Washington County,UT
84725,49053,Washington County,UT
84775,49055,Wayne County,UT
84715,49055,Wayne County,UT
84749,49055,Wayne County,UT
84773,49055,Wayne County,UT
84747,49055,Wayne County,UT
84734,49055,Wayne County,UT
84412,49057,Weber County,UT
84404,49057,Weber County,UT
84402,49057,Weber County,UT
84407,49057,Weber County,UT
84403,49057,Weber County,UT
84409,49057,Weber County,UT
84401,49057,Weber County,UT
84405,49057,Weber County,UT
84310,49057,Weber County,UT
84067,49057,Weber County,UT
84414,49057,Weber County,UT
84315,49057,Weber County,UT
84408,49057,Weber County,UT
84201,49057,Weber County,UT
84415,49057,Weber County,UT
84317,49057,Weber County,UT
05778,50001,Addison County,VT
05740,50001,Addison County,VT
05443,50001,Addison County,VT
05456,50001,Addison County,VT
05753,50001,Addison County,VT
05491,50001,Addison County,VT
05472,50001,Addison County,VT
05462,50001,Addison County,VT
05445,50001,Addison County,VT
05669,50001,Addison County,VT
05748,50001,Addison County,VT
05760,50001,Addison County,VT
05461,50001,Addison County,VT
05766,50001,Addison County,VT
